Participant	List	Ambiguity	PreIncongruent	IncongruentAmbiguous	Completed	Trial	Region	LengthofRegion	RT	Subject1	Group1	Level1	EITLevel1	EITScore1	Block1	PresentationOrder	FlankerCorrect	FlankerRT	ComprehensionCheckCorrect	TrimmingHigh	Trimming	NoZeroRTs	Sdev	mean	Max	Outliers	OutliersRemoved	OutliersRemoved	ComprehensionQuestionCalculator	SumCorrectby5	TotalAnswered	PercentCorrect	Length(x-axis)	RT(pre-lineoffit)	ResSlope	ResIntercept	ResExpected	Residual	JegerskiMcCormickStep1	JegerskiMcCormickStep2	JegerskiMcCormickStep3		
13	3	1	0	0	1	7	4	8	0.634037598	13	3	2	3	98	0	22	1	0.401783149	0	 	 	0.634037598	0.382556036	0.692515271	1.64890536	 	0.634037598	0.634037598	0	115	150	0.766666667	8	0.634037598	0.066884024	0.049962383	0.585034579	0.049003019	7	7	1	14.4	14
13	3	1	0	0	1	7	5	5	0.734153627	13	3	2	3	98	0	22	1	0.401783149	0	 	 	0.734153627	0.382556036	0.692515271	1.64890536	 	0.734153627	0.734153627	0	115	150	0.766666667	5	0.734153627	0.066884024	0.049962383	0.384382505	0.349771122	7	7	1	14.4	14
13	3	1	1	1	1	8	1	13	1.217921165	13	3	2	3	98	0	21	1	0.435156428	1	 	 	1.217921165	0.382556036	0.692515271	1.64890536	 	1.217921165	1.217921165	1	115	150	0.766666667	13	1.217921165	0.066884024	0.049962383	0.919454701	0.298466464	8	8	1	14.4	14
13	3	1	1	1	1	8	2	6	0.333693601	13	3	2	3	98	0	21	1	0.435156428	1	 	 	0.333693601	0.382556036	0.692515271	1.64890536	 	0.333693601	0.333693601	1	115	150	0.766666667	6	0.333693601	0.066884024	0.049962383	0.45126653	-0.117572929	8	8	1	14.4	14
13	3	1	1	1	1	8	3	6	0.734145522	13	3	2	3	98	0	21	1	0.435156428	1	 	 	0.734145522	0.382556036	0.692515271	1.64890536	 	0.734145522	0.734145522	1	115	150	0.766666667	6	0.734145522	0.066884024	0.049962383	0.45126653	0.282878992	8	8	1	14.4	14
13	3	1	1	1	1	8	4	7	0.300329087	13	3	2	3	98	0	21	1	0.435156428	1	 	 	0.300329087	0.382556036	0.692515271	1.64890536	 	0.300329087	0.300329087	1	115	150	0.766666667	7	0.300329087	0.066884024	0.049962383	0.518150554	-0.217821467	8	8	1	14.4	14
13	3	1	1	1	1	8	5	9	0.650723798	13	3	2	3	98	0	21	1	0.435156428	1	 	 	0.650723798	0.382556036	0.692515271	1.64890536	 	0.650723798	0.650723798	1	115	150	0.766666667	9	0.650723798	0.066884024	0.049962383	0.651918603	-0.001194805	8	8	1	14.4	14
13	3	1	1	1	1	9	1	13	0.917383136	13	3	2	3	98	0	63	1	0.485279906	1	 	 	0.917383136	0.382556036	0.692515271	1.64890536	 	0.917383136	0.917383136	1	115	150	0.766666667	13	0.917383136	0.066884024	0.049962383	0.919454701	-0.002071565	9	9	1	14.4	14
13	3	1	1	1	1	9	2	4	0.233605935	13	3	2	3	98	0	63	1	0.485279906	1	 	 	0.233605935	0.382556036	0.692515271	1.64890536	 	0.233605935	0.233605935	1	115	150	0.766666667	4	0.233605935	0.066884024	0.049962383	0.317498481	-0.083892546	9	9	1	14.4	14
13	3	1	1	1	1	9	3	9	0.517285567	13	3	2	3	98	0	63	1	0.485279906	1	 	 	0.517285567	0.382556036	0.692515271	1.64890536	 	0.517285567	0.517285567	1	115	150	0.766666667	9	0.517285567	0.066884024	0.049962383	0.651918603	-0.134633036	9	9	1	14.4	14
13	3	1	1	1	1	9	4	8	0.583954396	13	3	2	3	98	0	63	1	0.485279906	1	 	 	0.583954396	0.382556036	0.692515271	1.64890536	 	0.583954396	0.583954396	1	115	150	0.766666667	8	0.583954396	0.066884024	0.049962383	0.585034579	-0.001080183	9	9	1	14.4	14
13	3	1	1	1	1	9	5	10	0.567272276	13	3	2	3	98	0	63	1	0.485279906	1	 	 	0.567272276	0.382556036	0.692515271	1.64890536	 	0.567272276	0.567272276	1	115	150	0.766666667	10	0.567272276	0.066884024	0.049962383	0.718802628	-0.151530352	9	9	1	14.4	14
13	3	1	0	0	1	10	1	19	1.067770369	13	3	2	3	98	0	19	1	0.401659508	1	 	 	1.067770369	0.382556036	0.692515271	1.64890536	 	1.067770369	1.067770369	1	115	150	0.766666667	19	1.067770369	0.066884024	0.049962383	1.320758847	-0.252988478	10	10	1	14.4	14
13	3	1	0	0	1	10	2	10	0.267001731	13	3	2	3	98	0	19	1	0.401659508	1	 	 	0.267001731	0.382556036	0.692515271	1.64890536	 	0.267001731	0.267001731	1	115	150	0.766666667	10	0.267001731	0.066884024	0.049962383	0.718802628	-0.451800897	10	10	1	14.4	14
13	3	1	0	0	1	10	3	8	0.750825396	13	3	2	3	98	0	19	1	0.401659508	1	 	 	0.750825396	0.382556036	0.692515271	1.64890536	 	0.750825396	0.750825396	1	115	150	0.766666667	8	0.750825396	0.066884024	0.049962383	0.585034579	0.165790817	10	10	1	14.4	14
13	3	1	0	0	1	10	4	5	0.383529484	13	3	2	3	98	0	19	1	0.401659508	1	 	 	0.383529484	0.382556036	0.692515271	1.64890536	 	0.383529484	0.383529484	1	115	150	0.766666667	5	0.383529484	0.066884024	0.049962383	0.384382505	-0.000853021	10	10	1	14.4	14
13	3	1	0	0	1	10	5	13	0.951277472	13	3	2	3	98	0	19	1	0.401659508	1	 	 	0.951277472	0.382556036	0.692515271	1.64890536	 	0.951277472	0.951277472	1	115	150	0.766666667	13	0.951277472	0.066884024	0.049962383	0.919454701	0.031822771	10	10	1	14.4	14
13	3	1	0	0	1	21	1	12	0.917565423	13	3	2	3	98	1	34	1	0.385142788	1	 	 	0.917565423	0.382556036	0.692515271	1.64890536	 	0.917565423	0.917565423	1	115	150	0.766666667	12	0.917565423	0.066884024	0.049962383	0.852570676	0.064994747	21	1	1	14.4	14
13	3	1	0	0	1	21	2	5	0.250300429	13	3	2	3	98	1	34	1	0.385142788	1	 	 	0.250300429	0.382556036	0.692515271	1.64890536	 	0.250300429	0.250300429	1	115	150	0.766666667	5	0.250300429	0.066884024	0.049962383	0.384382505	-0.134082076	21	1	1	14.4	14
13	3	1	0	0	1	21	3	9	0.533923188	13	3	2	3	98	1	34	1	0.385142788	1	 	 	0.533923188	0.382556036	0.692515271	1.64890536	 	0.533923188	0.533923188	1	115	150	0.766666667	9	0.533923188	0.066884024	0.049962383	0.651918603	-0.117995415	21	1	1	14.4	14
13	3	1	0	0	1	21	4	11	0.817560914	13	3	2	3	98	1	34	1	0.385142788	1	 	 	0.817560914	0.382556036	0.692515271	1.64890536	 	0.817560914	0.817560914	1	115	150	0.766666667	11	0.817560914	0.066884024	0.049962383	0.785686652	0.031874262	21	1	1	14.4	14
13	3	1	0	0	1	21	5	12	0.734113022	13	3	2	3	98	1	34	1	0.385142788	1	 	 	0.734113022	0.382556036	0.692515271	1.64890536	 	0.734113022	0.734113022	1	115	150	0.766666667	12	0.734113022	0.066884024	0.049962383	0.852570676	-0.118457654	21	1	1	14.4	14
13	3	1	1	1	1	22	1	24	1.601488768	13	3	2	3	98	1	4	1	0.568849829	1	 	 	1.601488768	0.382556036	0.692515271	1.64890536	 	1.601488768	1.601488768	1	115	150	0.766666667	24	1.601488768	0.066884024	0.049962383	1.655178969	-0.053690201	22	2	1	14.4	14
13	3	1	1	1	1	22	2	6	0.233591767	13	3	2	3	98	1	4	1	0.568849829	1	 	 	0.233591767	0.382556036	0.692515271	1.64890536	 	0.233591767	0.233591767	1	115	150	0.766666667	6	0.233591767	0.066884024	0.049962383	0.45126653	-0.217674763	22	2	1	14.4	14
13	3	1	1	1	1	22	3	9	0.550617989	13	3	2	3	98	1	4	1	0.568849829	1	 	 	0.550617989	0.382556036	0.692515271	1.64890536	 	0.550617989	0.550617989	1	115	150	0.766666667	9	0.550617989	0.066884024	0.049962383	0.651918603	-0.101300614	22	2	1	14.4	14
13	3	1	1	1	1	22	4	11	0.500553855	13	3	2	3	98	1	4	1	0.568849829	1	 	 	0.500553855	0.382556036	0.692515271	1.64890536	 	0.500553855	0.500553855	1	115	150	0.766666667	11	0.500553855	0.066884024	0.049962383	0.785686652	-0.285132797	22	2	1	14.4	14
13	3	1	1	1	1	22	5	12	0.483852233	13	3	2	3	98	1	4	1	0.568849829	1	 	 	0.483852233	0.382556036	0.692515271	1.64890536	 	0.483852233	0.483852233	1	115	150	0.766666667	12	0.483852233	0.066884024	0.049962383	0.852570676	-0.368718443	22	2	1	14.4	14
13	3	1	1	1	1	23	1	11	0.683776876	13	3	2	3	98	1	66	1	0.435294259	1	 	 	0.683776876	0.382556036	0.692515271	1.64890536	 	0.683776876	0.683776876	1	115	150	0.766666667	11	0.683776876	0.066884024	0.049962383	0.785686652	-0.101909776	23	3	1	14.4	14
13	3	1	1	1	1	23	2	9	0.300328938	13	3	2	3	98	1	66	1	0.435294259	1	 	 	0.300328938	0.382556036	0.692515271	1.64890536	 	0.300328938	0.300328938	1	115	150	0.766666667	9	0.300328938	0.066884024	0.049962383	0.651918603	-0.351589665	23	3	1	14.4	14
13	3	1	1	1	1	23	3	12	1.167915316	13	3	2	3	98	1	66	1	0.435294259	1	 	 	1.167915316	0.382556036	0.692515271	1.64890536	 	1.167915316	1.167915316	1	115	150	0.766666667	12	1.167915316	0.066884024	0.049962383	0.852570676	0.31534464	23	3	1	14.4	14
13	3	1	1	1	1	23	4	6	0.300379148	13	3	2	3	98	1	66	1	0.435294259	1	 	 	0.300379148	0.382556036	0.692515271	1.64890536	 	0.300379148	0.300379148	1	115	150	0.766666667	6	0.300379148	0.066884024	0.049962383	0.45126653	-0.150887382	23	3	1	14.4	14
13	3	1	1	1	1	23	5	7	0.700770548	13	3	2	3	98	1	66	1	0.435294259	1	 	 	0.700770548	0.382556036	0.692515271	1.64890536	 	0.700770548	0.700770548	1	115	150	0.766666667	7	0.700770548	0.066884024	0.049962383	0.518150554	0.182619994	23	3	1	14.4	14
13	3	1	0	0	1	24	1	13	0.88422129	13	3	2	3	98	1	27	1	0.368264452	1	 	 	0.88422129	0.382556036	0.692515271	1.64890536	 	0.88422129	0.88422129	1	115	150	0.766666667	13	0.88422129	0.066884024	0.049962383	0.919454701	-0.035233411	24	4	1	14.4	14
13	3	1	0	0	1	24	2	8	0.2502368	13	3	2	3	98	1	27	1	0.368264452	1	 	 	0.2502368	0.382556036	0.692515271	1.64890536	 	0.2502368	0.2502368	1	115	150	0.766666667	8	0.2502368	0.066884024	0.049962383	0.585034579	-0.334797779	24	4	1	14.4	14
13	3	1	0	0	1	24	3	7	0.533954088	13	3	2	3	98	1	27	1	0.368264452	1	 	 	0.533954088	0.382556036	0.692515271	1.64890536	 	0.533954088	0.533954088	1	115	150	0.766666667	7	0.533954088	0.066884024	0.049962383	0.518150554	0.015803534	24	4	1	14.4	14
13	3	1	0	0	1	24	4	4	0.233573892	13	3	2	3	98	1	27	1	0.368264452	1	 	 	0.233573892	0.382556036	0.692515271	1.64890536	 	0.233573892	0.233573892	1	115	150	0.766666667	4	0.233573892	0.066884024	0.049962383	0.317498481	-0.083924589	24	4	1	14.4	14
13	3	1	0	0	1	24	5	19	1.368193799	13	3	2	3	98	1	27	1	0.368264452	1	 	 	1.368193799	0.382556036	0.692515271	1.64890536	 	1.368193799	1.368193799	1	115	150	0.766666667	19	1.368193799	0.066884024	0.049962383	1.320758847	0.047434952	24	4	1	14.4	14
13	3	1	0	0	1	25	1	17	1.034388613	13	3	2	3	98	1	22	1	0.385080916	1	 	 	1.034388613	0.382556036	0.692515271	1.64890536	 	1.034388613	1.034388613	1	115	150	0.766666667	17	1.034388613	0.066884024	0.049962383	1.186990798	-0.152602185	25	5	1	14.4	14
13	3	1	0	0	1	25	2	6	0.283637527	13	3	2	3	98	1	22	1	0.385080916	1	 	 	0.283637527	0.382556036	0.692515271	1.64890536	 	0.283637527	0.283637527	1	115	150	0.766666667	6	0.283637527	0.066884024	0.049962383	0.45126653	-0.167629003	25	5	1	14.4	14
13	3	1	0	0	1	25	3	8	0.884315499	13	3	2	3	98	1	22	1	0.385080916	1	 	 	0.884315499	0.382556036	0.692515271	1.64890536	 	0.884315499	0.884315499	1	115	150	0.766666667	8	0.884315499	0.066884024	0.049962383	0.585034579	0.29928092	25	5	1	14.4	14
13	3	1	0	0	1	25	4	8	0.333662528	13	3	2	3	98	1	22	1	0.385080916	1	 	 	0.333662528	0.382556036	0.692515271	1.64890536	 	0.333662528	0.333662528	1	115	150	0.766666667	8	0.333662528	0.066884024	0.049962383	0.585034579	-0.251372051	25	5	1	14.4	14
13	3	1	0	0	1	25	5	14	1.134596901	13	3	2	3	98	1	22	1	0.385080916	1	 	 	1.134596901	0.382556036	0.692515271	1.64890536	 	1.134596901	1.134596901	1	115	150	0.766666667	14	1.134596901	0.066884024	0.049962383	0.986338725	0.148258176	25	5	1	14.4	14
13	3	1	1	1	1	26	1	15	2.619179453	13	3	2	3	98	1	53	1	0.46867888	0	 	 	2.619179453	0.382556036	0.692515271	1.64890536	1	1.64890536	2.157941617	0	115	150	0.766666667	15	1.64890536	0.066884024	0.049962383	1.05322275	0.59568261	26	6	1	14.4	14
13	3	1	1	1	1	26	2	6	0.600891091	13	3	2	3	98	1	53	1	0.46867888	0	 	 	0.600891091	0.382556036	0.692515271	1.64890536	 	0.600891091	0.600891091	0	115	150	0.766666667	6	0.600891091	0.066884024	0.049962383	0.45126653	0.149624561	26	6	1	14.4	14
13	3	1	1	1	1	26	3	10	0.717466825	13	3	2	3	98	1	53	1	0.46867888	0	 	 	0.717466825	0.382556036	0.692515271	1.64890536	 	0.717466825	0.717466825	0	115	150	0.766666667	10	0.717466825	0.066884024	0.049962383	0.718802628	-0.001335803	26	6	1	14.4	14
13	3	1	1	1	1	26	4	8	1.234695723	13	3	2	3	98	1	53	1	0.46867888	0	 	 	1.234695723	0.382556036	0.692515271	1.64890536	 	1.234695723	1.234695723	0	115	150	0.766666667	8	1.234695723	0.066884024	0.049962383	0.585034579	0.649661144	26	6	1	14.4	14
13	3	1	1	1	1	26	5	6	0.634031325	13	3	2	3	98	1	53	1	0.46867888	0	 	 	0.634031325	0.382556036	0.692515271	1.64890536	 	0.634031325	0.634031325	0	115	150	0.766666667	6	0.634031325	0.066884024	0.049962383	0.45126653	0.182764795	26	6	1	14.4	14
13	3	1	1	1	1	27	1	15	1.101126594	13	3	2	3	98	1	19	1	0.501849924	0	 	 	1.101126594	0.382556036	0.692515271	1.64890536	 	1.101126594	1.101126594	0	115	150	0.766666667	15	1.101126594	0.066884024	0.049962383	1.05322275	0.047903844	27	7	1	14.4	14
13	3	1	1	1	1	27	2	5	0.250268308	13	3	2	3	98	1	19	1	0.501849924	0	 	 	0.250268308	0.382556036	0.692515271	1.64890536	 	0.250268308	0.250268308	0	115	150	0.766666667	5	0.250268308	0.066884024	0.049962383	0.384382505	-0.134114197	27	7	1	14.4	14
13	3	1	1	1	1	27	3	8	0.567290911	13	3	2	3	98	1	19	1	0.501849924	0	 	 	0.567290911	0.382556036	0.692515271	1.64890536	 	0.567290911	0.567290911	0	115	150	0.766666667	8	0.567290911	0.066884024	0.049962383	0.585034579	-0.017743668	27	7	1	14.4	14
13	3	1	1	1	1	27	4	4	0.266947858	13	3	2	3	98	1	19	1	0.501849924	0	 	 	0.266947858	0.382556036	0.692515271	1.64890536	 	0.266947858	0.266947858	0	115	150	0.766666667	4	0.266947858	0.066884024	0.049962383	0.317498481	-0.050550623	27	7	1	14.4	14
13	3	1	1	1	1	27	5	9	0.834274556	13	3	2	3	98	1	19	1	0.501849924	0	 	 	0.834274556	0.382556036	0.692515271	1.64890536	 	0.834274556	0.834274556	0	115	150	0.766666667	9	0.834274556	0.066884024	0.049962383	0.651918603	0.182355953	27	7	1	14.4	14
13	3	1	0	0	1	28	1	20	1.151160694	13	3	2	3	98	1	54	1	0.384985436	1	 	 	1.151160694	0.382556036	0.692515271	1.64890536	 	1.151160694	1.151160694	1	115	150	0.766666667	20	1.151160694	0.066884024	0.049962383	1.387642872	-0.236482178	28	8	1	14.4	14
13	3	1	0	0	1	28	2	7	0.400460333	13	3	2	3	98	1	54	1	0.384985436	1	 	 	0.400460333	0.382556036	0.692515271	1.64890536	 	0.400460333	0.400460333	1	115	150	0.766666667	7	0.400460333	0.066884024	0.049962383	0.518150554	-0.117690221	28	8	1	14.4	14
13	3	1	0	0	1	28	3	11	0.684083587	13	3	2	3	98	1	54	1	0.384985436	1	 	 	0.684083587	0.382556036	0.692515271	1.64890536	 	0.684083587	0.684083587	1	115	150	0.766666667	11	0.684083587	0.066884024	0.049962383	0.785686652	-0.101603065	28	8	1	14.4	14
13	3	1	0	0	1	28	4	8	0.300318302	13	3	2	3	98	1	54	1	0.384985436	1	 	 	0.300318302	0.382556036	0.692515271	1.64890536	 	0.300318302	0.300318302	1	115	150	0.766666667	8	0.300318302	0.066884024	0.049962383	0.585034579	-0.284716277	28	8	1	14.4	14
13	3	1	0	0	1	28	5	12	0.917689155	13	3	2	3	98	1	54	1	0.384985436	1	 	 	0.917689155	0.382556036	0.692515271	1.64890536	 	0.917689155	0.917689155	1	115	150	0.766666667	12	0.917689155	0.066884024	0.049962383	0.852570676	0.065118479	28	8	1	14.4	14
13	3	1	0	0	1	29	1	16	0.950959399	13	3	2	3	98	1	71	1	0.335035299	1	 	 	0.950959399	0.382556036	0.692515271	1.64890536	 	0.950959399	0.950959399	1	115	150	0.766666667	16	0.950959399	0.066884024	0.049962383	1.120106774	-0.169147375	29	9	1	14.4	14
13	3	1	0	0	1	29	2	7	0.350397407	13	3	2	3	98	1	71	1	0.335035299	1	 	 	0.350397407	0.382556036	0.692515271	1.64890536	 	0.350397407	0.350397407	1	115	150	0.766666667	7	0.350397407	0.066884024	0.049962383	0.518150554	-0.167753147	29	9	1	14.4	14
13	3	1	0	0	1	29	3	6	0.867616356	13	3	2	3	98	1	71	1	0.335035299	1	 	 	0.867616356	0.382556036	0.692515271	1.64890536	 	0.867616356	0.867616356	1	115	150	0.766666667	6	0.867616356	0.066884024	0.049962383	0.45126653	0.416349826	29	9	1	14.4	14
13	3	1	0	0	1	29	4	5	0.333706494	13	3	2	3	98	1	71	1	0.335035299	1	 	 	0.333706494	0.382556036	0.692515271	1.64890536	 	0.333706494	0.333706494	1	115	150	0.766666667	5	0.333706494	0.066884024	0.049962383	0.384382505	-0.050676011	29	9	1	14.4	14
13	3	1	0	0	1	29	5	18	1.401525574	13	3	2	3	98	1	71	1	0.335035299	1	 	 	1.401525574	0.382556036	0.692515271	1.64890536	 	1.401525574	1.401525574	1	115	150	0.766666667	18	1.401525574	0.066884024	0.049962383	1.253874823	0.147650751	29	9	1	14.4	14
13	3	1	1	1	1	30	1	10	0.750685408	13	3	2	3	98	1	9	1	0.517279317	0	 	 	0.750685408	0.382556036	0.692515271	1.64890536	 	0.750685408	0.750685408	0	115	150	0.766666667	10	0.750685408	0.066884024	0.049962383	0.718802628	0.03188278	30	10	1	14.4	14
13	3	1	1	1	1	30	2	6	0.267009489	13	3	2	3	98	1	9	1	0.517279317	0	 	 	0.267009489	0.382556036	0.692515271	1.64890536	 	0.267009489	0.267009489	0	115	150	0.766666667	6	0.267009489	0.066884024	0.049962383	0.45126653	-0.184257041	30	10	1	14.4	14
13	3	1	1	1	1	30	3	8	0.55061007	13	3	2	3	98	1	9	1	0.517279317	0	 	 	0.55061007	0.382556036	0.692515271	1.64890536	 	0.55061007	0.55061007	0	115	150	0.766666667	8	0.55061007	0.066884024	0.049962383	0.585034579	-0.034424509	30	10	1	14.4	14
13	3	1	1	1	1	30	4	9	0.767521822	13	3	2	3	98	1	9	1	0.517279317	0	 	 	0.767521822	0.382556036	0.692515271	1.64890536	 	0.767521822	0.767521822	0	115	150	0.766666667	9	0.767521822	0.066884024	0.049962383	0.651918603	0.115603219	30	10	1	14.4	14
13	3	1	1	1	1	30	5	11	0.767295401	13	3	2	3	98	1	9	1	0.517279317	0	 	 	0.767295401	0.382556036	0.692515271	1.64890536	 	0.767295401	0.767295401	0	115	150	0.766666667	11	0.767295401	0.066884024	0.049962383	0.785686652	-0.018391251	30	10	1	14.4	14
13	3	0	1	0	1	101	2	8	0.317002645	13	3	2	3	98	1	72	0	0.351668825	1	 	 	0.317002645	0.382556036	0.692515271	1.64890536	 	0.317002645	0.317002645	1	115	150	0.766666667	8	0.317002645	0.066884024	0.049962383	0.585034579	-0.268031934	1	1	1	14.4	14
13	3	0	1	0	1	101	3	8	0.767520747	13	3	2	3	98	1	72	0	0.351668825	1	 	 	0.767520747	0.382556036	0.692515271	1.64890536	 	0.767520747	0.767520747	1	115	150	0.766666667	8	0.767520747	0.066884024	0.049962383	0.585034579	0.182486168	1	1	1	14.4	14
13	3	0	1	0	1	101	4	10	1.034479715	13	3	2	3	98	1	72	0	0.351668825	1	 	 	1.034479715	0.382556036	0.692515271	1.64890536	 	1.034479715	1.034479715	1	115	150	0.766666667	10	1.034479715	0.066884024	0.049962383	0.718802628	0.315677087	1	1	1	14.4	9
13	3	0	1	0	1	101	5	6	0.734136855	13	3	2	3	98	1	72	0	0.351668825	1	 	 	0.734136855	0.382556036	0.692515271	1.64890536	 	0.734136855	0.734136855	1	115	150	0.766666667	6	0.734136855	0.066884024	0.049962383	0.45126653	0.282870325	1	1	1	14.4	9
13	3	0	1	0	1	104	1	16	1.418144559	13	3	2	3	98	1	17	1	0.418472628	1	 	 	1.418144559	0.382556036	0.692515271	1.64890536	 	1.418144559	1.418144559	1	115	150	0.766666667	16	1.418144559	0.066884024	0.049962383	1.120106774	0.298037785	4	4	1	14.4	9
13	3	0	1	0	1	104	2	5	0.266957719	13	3	2	3	98	1	17	1	0.418472628	1	 	 	0.266957719	0.382556036	0.692515271	1.64890536	 	0.266957719	0.266957719	1	115	150	0.766666667	5	0.266957719	0.066884024	0.049962383	0.384382505	-0.117424786	4	4	1	14.4	9
13	3	0	1	0	1	104	3	8	0.53390639	13	3	2	3	98	1	17	1	0.418472628	1	 	 	0.53390639	0.382556036	0.692515271	1.64890536	 	0.53390639	0.53390639	1	115	150	0.766666667	8	0.53390639	0.066884024	0.049962383	0.585034579	-0.051128189	4	4	1	14.4	9
13	3	0	1	0	1	104	4	4	0.650717945	13	3	2	3	98	1	17	1	0.418472628	1	 	 	0.650717945	0.382556036	0.692515271	1.64890536	 	0.650717945	0.650717945	1	115	150	0.766666667	4	0.650717945	0.066884024	0.049962383	0.317498481	0.333219464	4	4	1	14.4	9
13	3	0	1	0	1	104	5	11	0.750822263	13	3	2	3	98	1	17	1	0.418472628	1	 	 	0.750822263	0.382556036	0.692515271	1.64890536	 	0.750822263	0.750822263	1	115	150	0.766666667	11	0.750822263	0.066884024	0.049962383	0.785686652	-0.034864389	4	4	1	14.4	9
13	3	0	1	0	1	105	1	10	1.084448557	13	3	2	3	98	1	63	1	0.468455482	1	 	 	1.084448557	0.382556036	0.692515271	1.64890536	 	1.084448557	1.084448557	1	115	150	0.766666667	10	1.084448557	0.066884024	0.049962383	0.718802628	0.365645929	5	5	1	14.4	9
13	3	0	1	0	1	105	2	10	0.33369222	13	3	2	3	98	1	63	1	0.468455482	1	 	 	0.33369222	0.382556036	0.692515271	1.64890536	 	0.33369222	0.33369222	1	115	150	0.766666667	10	0.33369222	0.066884024	0.049962383	0.718802628	-0.385110408	5	5	1	14.4	9
13	3	0	1	0	1	105	3	7	0.667394088	13	3	2	3	98	1	63	1	0.468455482	1	 	 	0.667394088	0.382556036	0.692515271	1.64890536	 	0.667394088	0.667394088	1	115	150	0.766666667	7	0.667394088	0.066884024	0.049962383	0.518150554	0.149243534	5	5	1	14.4	9
13	3	0	1	0	1	105	4	8	0.717466073	13	3	2	3	98	1	63	1	0.468455482	1	 	 	0.717466073	0.382556036	0.692515271	1.64890536	 	0.717466073	0.717466073	1	115	150	0.766666667	8	0.717466073	0.066884024	0.049962383	0.585034579	0.132431494	5	5	1	14.4	9
13	3	0	1	0	1	105	5	5	0.350384878	13	3	2	3	98	1	63	1	0.468455482	1	 	 	0.350384878	0.382556036	0.692515271	1.64890536	 	0.350384878	0.350384878	1	115	150	0.766666667	5	0.350384878	0.066884024	0.049962383	0.384382505	-0.033997627	5	5	1	14.4	9
13	3	0	1	0	1	108	1	13	1.11779663	13	3	2	3	98	1	58	1	0.451770228	0	 	 	1.11779663	0.382556036	0.692515271	1.64890536	 	1.11779663	1.11779663	0	115	150	0.766666667	13	1.11779663	0.066884024	0.049962383	0.919454701	0.198341929	8	8	1	14.4	9
13	3	0	1	0	1	108	2	7	0.28366026	13	3	2	3	98	1	58	1	0.451770228	0	 	 	0.28366026	0.382556036	0.692515271	1.64890536	 	0.28366026	0.28366026	0	115	150	0.766666667	7	0.28366026	0.066884024	0.049962383	0.518150554	-0.234490294	8	8	1	14.4	9
13	3	0	1	0	1	108	3	6	0.600436083	13	3	2	3	98	1	58	1	0.451770228	0	 	 	0.600436083	0.382556036	0.692515271	1.64890536	 	0.600436083	0.600436083	0	115	150	0.766666667	6	0.600436083	0.066884024	0.049962383	0.45126653	0.149169553	8	8	1	14.4	9
13	3	0	1	0	1	108	4	5	0.300559098	13	3	2	3	98	1	58	1	0.451770228	0	 	 	0.300559098	0.382556036	0.692515271	1.64890536	 	0.300559098	0.300559098	0	115	150	0.766666667	5	0.300559098	0.066884024	0.049962383	0.384382505	-0.083823407	8	8	1	14.4	9
13	3	0	1	0	1	108	5	20	1.351486408	13	3	2	3	98	1	58	1	0.451770228	0	 	 	1.351486408	0.382556036	0.692515271	1.64890536	 	1.351486408	1.351486408	0	115	150	0.766666667	20	1.351486408	0.066884024	0.049962383	1.387642872	-0.036156464	8	8	1	14.4	9
13	3	0	1	0	1	109	1	13	1.084160432	13	3	2	3	98	1	57	1	0.501946608	1	 	 	1.084160432	0.382556036	0.692515271	1.64890536	 	1.084160432	1.084160432	1	115	150	0.766666667	13	1.084160432	0.066884024	0.049962383	0.919454701	0.164705731	9	9	1	14.4	9
13	3	0	1	0	1	109	2	4	0.266961354	13	3	2	3	98	1	57	1	0.501946608	1	 	 	0.266961354	0.382556036	0.692515271	1.64890536	 	0.266961354	0.266961354	1	115	150	0.766666667	4	0.266961354	0.066884024	0.049962383	0.317498481	-0.050537127	9	9	1	14.4	9
13	3	0	1	0	1	109	3	9	0.600664911	13	3	2	3	98	1	57	1	0.501946608	1	 	 	0.600664911	0.382556036	0.692515271	1.64890536	 	0.600664911	0.600664911	1	115	150	0.766666667	9	0.600664911	0.066884024	0.049962383	0.651918603	-0.051253692	9	9	1	14.4	9
13	3	0	1	0	1	109	4	8	0.350359248	13	3	2	3	98	1	57	1	0.501946608	1	 	 	0.350359248	0.382556036	0.692515271	1.64890536	 	0.350359248	0.350359248	1	115	150	0.766666667	8	0.350359248	0.066884024	0.049962383	0.585034579	-0.234675331	9	9	1	14.4	9
13	3	0	1	0	1	109	5	9	0.651060962	13	3	2	3	98	1	57	1	0.501946608	1	 	 	0.651060962	0.382556036	0.692515271	1.64890536	 	0.651060962	0.651060962	1	115	150	0.766666667	9	0.651060962	0.066884024	0.049962383	0.651918603	-0.000857641	9	9	1	14.4	9
13	3	0	1	0	1	122	1	24	1.751829576	13	3	2	3	98	0	33	1	0.418460229	1	 	 	1.751829576	0.382556036	0.692515271	1.64890536	1	1.64890536	1.751829576	1	115	150	0.766666667	24	1.64890536	0.066884024	0.049962383	1.655178969	-0.00627361	22	2	1	14.4	9
13	3	0	1	0	1	122	2	8	0.30034618	13	3	2	3	98	0	33	1	0.418460229	1	 	 	0.30034618	0.382556036	0.692515271	1.64890536	 	0.30034618	0.30034618	1	115	150	0.766666667	8	0.30034618	0.066884024	0.049962383	0.585034579	-0.284688399	22	2	1	14.4	9
